,Tweet Count,Username,Text,Created At,Retweets,Likes
4640,4641,detikHealth,pakar gizi tria astika perbedaan manfaat susu daun kelor program makan bergizi gratis mbg,Thu Jan 16 06:00:00 +0000 2025,3,4
4641,4642,ptr👁️⃤,heran program mbg mahal ekspektasi hasilnya kajian studi ngotot banget dilaksanakan fasilitas publik transum taman sekolah ideal dll kajian studinya dah akademisi diabaikan gagal paham gw ama tujuan pemerintah,Thu Jan 16 05:59:58 +0000 2025,0,0
4642,4643,Gits🤍🐧,prabs saran nih nambahin duit program mbg gimana bikin acara kayak hunger games gitu pesertanya ormas acaranya disiarin live via tv streaming berbayar laku passion ormas suka ribut tersalurkan,Thu Jan 16 05:58:16 +0000 2025,0,1
4643,4644,Netizen.Abadi,maksa program mbg ngga mending tenaga kerja pendidikan biar murid pejabat minimal otaknya ijazahnya asli,Thu Jan 16 05:55:00 +0000 2025,0,0
4644,4645,Teungku Nurdin,usulan proses pertimbangan matang program mbg ikn siuman betapa berat beban ditanggung dampak kecerobohan pembuat keputusan ceroboh menanganinya bantuan rakyat,Thu Jan 16 05:54:31 +0000 2025,0,2
4645,4646,SWARA RAKYAT DIBUNGKAM,gantung mati jokowi hakim brengsek sumber bencana republik langsung pengikut jokowi mencret ketakutan gantung jokowi amp penegakan hukum hrs jd prioritas program kerja presiden program mbg gunanya rakyat jokowipredatorapbn,Thu Jan 16 05:53:38 +0000 2025,7,7
4646,4647,Kang Kinjeng™,program mbg sdh jalan seminggu evaluasi iya anak slm kelaparan makanannya bergizi efeknya umkm kantin sekolah mbg bagus ditarget daerah terdeteksi gizi,Thu Jan 16 05:51:14 +0000 2025,0,3
4647,4648,Desi Anggraini Lestari,bener bener salut program mbg gratis aman pungli lapor coba coba pungli,Thu Jan 16 05:50:04 +0000 2025,0,0
4648,4649,Berita Nasional,istana tolak usul biaya program mbg zakat beritanasional kamis makangratis zakat prabowo,Thu Jan 16 05:50:00 +0000 2025,0,0
4649,4650,Netizen.Abadi,program mbg ngga mending utamain tenaga kerja pendidikan biar siswa cita presiden ijazahnya asli,Thu Jan 16 05:48:23 +0000 2025,0,0
4650,4651,qlo -,program mbg sekola mi,Thu Jan 16 05:48:02 +0000 2025,0,0
4651,4652,Arif Arif Hidayat,program mbg keren semoga masyarakat manfaat maksimal pungli langsung laporin,Thu Jan 16 05:46:51 +0000 2025,0,0
4652,4653,moeslimid,apbn napa ngalor ngidul gini sih program mbg dana pilih prioritas membutuhkannya pa,Thu Jan 16 05:46:28 +0000 2025,0,0
4653,4654,SWARA RAKYAT DIBUNGKAM,program mbg rendah manfaatnya mosok jd presiden ngurusi naif bener presiden mengurus pemberantasan korupsi efisiensi pemakaian apbn gantung mati koruptor amp hakim brengsek lbh jokowipredatorapbn jokowipredatorapbn,Thu Jan 16 05:45:36 +0000 2025,7,8
4654,4655,Rosalinda Jovita Rara,hebat nih mbg gratis semoga maju bebas pungli support program sepenuhnya,Thu Jan 16 05:45:28 +0000 2025,0,0
4655,4656,acak,nu ngurus gimana dana zakat program mbg sesuai arahan tuannya,Thu Jan 16 05:40:33 +0000 2025,1,5
4656,4657,EPRICILA VIRAMLI,mas wapres didampingi menteri pertanian anwar sulaiman meninjau pertanian langkat rangka swasembada pangan menunjang program mbg indonesia emas,Thu Jan 16 05:40:06 +0000 2025,44,321
4657,4658,SWARA RAKYAT DIBUNGKAM,program mbg idiot knp dipaksakan rrc penjajah membiayainya dibenak msh program mencetak pahlawan penyelamat negara basmi korupsi perbaikan penegakan hukum jokowipredatorapbn jokowipredatorapbn gantung koruptor,Thu Jan 16 05:38:21 +0000 2025,12,15
4658,4659,Claira,klo emang program mbg mending stop aj dlu kebingungan nyari dana darimana darimananya,Thu Jan 16 05:36:05 +0000 2025,0,0
4659,4660,tann,statusnya program mbg programnya mandek gmn,Thu Jan 16 05:35:27 +0000 2025,0,2
4660,4661,MUSAFIR GURUN,udah gaji dpr menteri dirjen pejabat dipotong program mbg,Thu Jan 16 05:34:45 +0000 2025,0,0
4661,4662,Identik,aneh dana zakat diusulkan membantu program mbg program mbg janji politik kampanye pemerintah betulan bokek duit membiayai program mbg direalisasikan bikin ruwet,Thu Jan 16 05:26:28 +0000 2025,0,1
4662,4663,pericilique,temen guru paud program makan bergizi gratis mbg sekolahnya cuman sebulan jatahnya rp anak rp nya kemana gatau budget segitu makanannya buah sayur protein susu pikir,Thu Jan 16 05:22:44 +0000 2025,0,0
4663,4664,Share berita Ponorogo Jatim,mui setuju program mbg pakai dana zakat fakir miskin,Thu Jan 16 05:21:01 +0000 2025,0,0
4664,4665,🍉𝕀𝕔𝕠𝕟𝕚𝕒⭕️ℙ𝕚𝕣𝕒𝕥𝕖S.𝕀𝔻🍉,membantu program mbg sukses ambil tukin tunjangan kinerja dpr ri dprd kasih gaji tok bonus alihkan mbg,Thu Jan 16 05:13:04 +0000 2025,0,3
4665,4666,⚜ Radja Hindustan 🔱🇮🇩,laaah woong janji uang zakat dijadikan program mbg aneeeh,Thu Jan 16 05:09:20 +0000 2025,0,0
4666,4667,sokoguru,menteri koperasi dorong koperasi dukung program mbg produk berkualitas libatkan petani lokal anggaran rp triliun selengkapnya profil sokoguru umkmindonesia koperasiberkarya,Thu Jan 16 05:08:09 +0000 2025,0,1
4667,4668,DetikFinance,pemerintah luncurkan program makan bergizi gratis mbg pemenuhan gizi pelaku usaha kantin sekolah mengalami penurunan pendapatan,Thu Jan 16 05:04:51 +0000 2025,0,0
4668,4669,Partai Demokrat,bantu anak sekolah hamil balita demokrat program makan bergizi gratis jadikan generasi indonesia emas program makan bergizi gratis mbg menjadikan generasi indonesia emas generasi emas generasi ekonominya maju adil,Thu Jan 16 05:02:44 +0000 2025,19,24
4669,4670,Antara Bengkulu,anggota komisi viii dpr ri selly andriany gantina memandang usulan pengalokasian dana zakat program makan bergizi gratis mbg kajian mendalam,Thu Jan 16 05:02:39 +0000 2025,0,0
4670,4671,antaranews.com,anggota komisi viii dpr ri selly andriany gantina menilai solusi terbaik terkait pendanaan program makan bergizi gratis mbg pengoptimalan sinergi beragam pemerintah swasta,Thu Jan 16 05:02:22 +0000 2025,0,1
4671,4672,aki kebun,parah cemerlang ide gila koordinir tingkat daerah pusat memangkas gajinya membantu program mbg gimana,Thu Jan 16 04:56:04 +0000 2025,0,0
4672,4673,Rie☆ᴸ,program mbg ide rakyat indonesia dibiayai rakyat indonesia,Thu Jan 16 04:44:26 +0000 2025,0,0
4673,4674,San Musafir Lara,mbg masuk asnab itukan program sdh dianggarkan zakat milik orang fakir amp miskin mengambil hak zholim namanya,Thu Jan 16 04:43:16 +0000 2025,0,0
4674,4675,Ni,menyukseskan program mbg,Thu Jan 16 04:43:04 +0000 2025,0,0
4675,4676,DetikFinance,wamenperin faisol riza meninjau program makan bergizi gratis jakarta timur gizi anak anak paud sd,Thu Jan 16 04:42:22 +0000 2025,0,0
4676,4677,Chanel Grassroots News,hadeh rakyat rakyat beban ketua dewan perwakilan daerah dpd ri sultan bachtiar najamudin mengusulkan rakyat sumbangan uang program makan bergizi gratis mbg potong dana gaji amp tunjangan,Thu Jan 16 04:39:08 +0000 2025,0,2
4677,4678,SK,yth presiden program mbg dikawal ormas aneh bikin gaduh dikawal tni susah terlanjur pasak tiang program nasional otomatis rakyat kawal,Thu Jan 16 04:36:46 +0000 2025,2,16
4678,4679,INUSA.ID,wakil ketua dpr ri sufmi dasco ahmad angkat bicara terkait penggunaan dana pribadi presiden prabowo subianto mendanai tahap uji coba program makan bergizi gratis mbg,Thu Jan 16 04:33:34 +0000 2025,0,0
4679,4680,MejikuhibIneedU,dah nyari kerja skrg sulit disuruh urunan jalanin program mbg sultan ngelawak ckckck,Thu Jan 16 04:32:28 +0000 2025,0,1
